id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
CF625,Bakouma,Bakouma,bakouma-cf625,CF625,1,5.575,22.646
CF621,Bangassou,Bangassou,bangassou-cf621,CF621,4,5.15,23.451
CF623,Gambo,Gambo,gambo-cf623,CF623,3,4.694,22.195
CF622,Ouango,Ouango,ouango-cf622,CF622,2,4.422,22.545
CF624,Rafai,Rafai,rafai-cf624,CF624,0,5.809,24.203
