id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
CF632,Bambouti,Bambouti,bambouti-cf632,CF632,1,5.46,26.973
CF634,Djémah,Djémah,djmah-cf634,CF634,1,6.783,25.336
CF635,Mboki,Mboki,mboki-cf635,CF635,0,5.4,25.986
CF631,Obo,Obo,obo-cf631,CF631,2,5.533,26.48
CF633,Zémio,Zémio,zmio-cf633,CF633,1,5.404,25.24
